ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long|recent_visited_states|payment_type
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|244a3431988e9cfa298f491c24f2292e|2021-01-17|20:55:00|1610916900|shopping_pos|4.62|0|Doyle, Butler and Clark|33.430052|-112.325833|['ID', 'GA', 'OR', 'MO']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|777ab689c240eaabec823683ac8ffe69|2021-01-15|16:29:06|1610728146|entertainment|80.60|0|Gonzales, Hicks and Bates|31.686889|-111.927698|['VA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|fd99908c61a92a2eb25218cbdf5f7410|2021-01-10|09:16:45|1610270205|grocery_pos|117.02|0|Dennis-Mccoy|32.958239|-111.402672|['NY', 'RI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|2644fa435be1b9d3470265c84b5fe7a2|2021-01-09|12:01:28|1610193688|shopping_net|65.16|0|Payne Group|32.472074|-112.151592|['WA', 'FL', 'OK', 'KS']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|9e0d01e27b845fb272b31e82b6b5ab2c|2021-01-01|03:42:19|1609472539|gas_transport|62.26|0|Mills, Martin and Barnes|33.156878|-111.660240|['IL', 'TN', 'KS']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|4bec731fc204c7a062ca5eed67b7abf1|2021-01-24|17:02:45|1611507765|home|18.61|0|Hampton-Rollins|33.290824|-111.232079|['ND', 'WY']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|1b0c49decacbd5a7c01a1c5f03e65acf|2021-01-10|12:58:51|1610283531|home|10.15|0|Newman Group|33.331063|-111.214982|['RI', 'OH', 'WI', 'AR']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|022b7a2b785e1ca7520a552d72559d9b|2021-01-08|12:55:46|1610110546|health_fitness|94.13|0|Gonzalez-Greene|32.256155|-111.846162|['MD', 'MO', 'AL']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|4cd6a46583f9db79dc91cf6867e90587|2021-01-04|18:42:25|1609785745|personal_care|17.09|0|Clark Group|33.317128|-110.536951|['GA', 'PA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|de6fdcf84a38e2773907ff262030b9f3|2021-01-01|15:10:05|1609513805|personal_care|79.47|0|Drake, Grimes and Thomas|33.017479|-110.770883|['MD', 'VT', 'MA', 'OK']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|c12137e0df2f1c97994005b407e1d6d0|2021-01-27|22:38:31|1611787111|food_dining|73.17|0|Anderson Inc|32.123885|-112.182462|['RI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|6ffa410acd29a16d827cc929d44ec048|2021-01-18|16:38:35|1610987915|personal_care|73.12|0|Savage and Sons|32.759432|-110.546750|['MS', 'MO', 'MA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|491290f14ca5b617eff3450fcd835d31|2021-01-30|20:14:44|1612037684|travel|8.70|0|Garcia-French|31.726966|-112.161543|['TN', 'NJ', 'KY']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|098ea6acd88146e3f512ba9ebaa1c67b|2021-01-27|19:50:39|1611777039|home|19.94|0|Johnson-Brown|33.524800|-110.778852|['MT', 'MI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|24095bb51724b290da7fa6f418be022c|2021-01-10|18:56:13|1610304973|misc_pos|16.09|0|Jones LLC|33.128265|-111.199763|['OR']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|4f4b9e349716bbbeb7778fd0a6be01ad|2021-01-24|18:56:46|1611514606|shopping_pos|5.83|0|Watts, Hunt and Phillips|32.948100|-110.548470|['DC']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|0bd149c6609bd1051bb9d0ee4d3617dd|2021-01-03|13:52:22|1609681942|shopping_net|5.75|0|Leblanc Group|31.782392|-111.836131|['OK', 'PA', 'MI', 'KS']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|494d169db0f951d962573f65ef14d1ac|2021-01-07|03:34:35|1609990475|gas_transport|45.08|0|Randall-Church|32.877903|-111.602357|['IL', 'NC', 'IL']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|11b4963a849c2bb2d358fb5b9497b656|2021-01-05|20:24:02|1609878242|shopping_net|4.31|0|Leblanc Group|33.550222|-112.168571|['MI', 'MD', 'NH', 'NY']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|3586e2f647e6279bd47098ff8a2d7549|2021-01-24|21:03:39|1611522219|kids_pets|116.47|0|Lewis-Marshall|33.343796|-111.120464|['KY', 'VA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|bbec49167ba2dfac1e48bd7fd57ccbd7|2021-01-29|11:08:35|1611918515|gas_transport|50.18|0|Nelson, Rivera and Moreno|31.671565|-111.852595|['MS', 'VT']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|c64dcdf34dd582ef192402756ce3ca73|2021-01-07|16:58:52|1610038732|home|23.99|0|Johnson-Brown|33.139494|-111.516636|['NY', 'MD']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|ef1d8f1049c98e401e12d0af06c1c9ee|2021-01-09|13:54:35|1610200475|kids_pets|18.69|0|Hall Group|33.166230|-110.675785|['WY', 'MO', 'WA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|25b2f571c452e300143e30cda0d45409|2021-01-20|06:29:03|1611124143|grocery_pos|140.02|0|Johnson-Thompson|31.762958|-112.095207|['KS', 'NC', 'MD']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|24fbacc7d20f54f54c022ea8241b92c7|2021-01-08|10:35:11|1610102111|grocery_pos|98.31|0|Livingston-Johnson|32.792677|-111.097994|['LA', 'VT']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|b61b86700b49da49e19fafaf944425d3|2021-01-21|22:01:25|1611266485|shopping_pos|9.14|0|Watts, Hunt and Phillips|33.495972|-112.235784|['RI', 'WY', 'FL']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|c68dce8d3f05fe8fd9f2e00114d6e133|2021-01-07|08:25:26|1610007926|gas_transport|57.83|0|Curtis and Sons|32.734997|-112.257309|['WV', 'VA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|1b70b60193a78d2234e566be04bbf310|2021-01-02|23:31:09|1609630269|shopping_pos|556.58|0|White-Mclean|32.484298|-111.172523|['KY', 'MT']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|7d54e94f6bf9af53f0602707daa8e79a|2021-01-27|15:28:12|1611761292|shopping_pos|9.25|0|Manning, Greer and Ford|32.332015|-110.844015|['CA', 'PA', 'HI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|a371610839044cc97b6805d5ffe0e825|2021-01-14|22:32:38|1610663558|food_dining|6.01|0|House-Silva|33.184156|-110.827395|['UT', 'AK', 'MA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|b32a527ce578e34c614ddb493279c303|2021-01-16|11:40:35|1610797235|gas_transport|60.04|0|Park, Steele and Gonzales|33.296197|-111.240045|['OK', 'UT']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|39209884069071de82684d2e69840cfc|2021-01-24|16:32:36|1611505956|travel|3.74|0|Chapman, Vaughn and Reed|32.977851|-111.933152|['PA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|f0296ef3375d769b8ac28f80bb841eaa|2021-01-01|19:45:25|1609530325|kids_pets|7.28|0|Lewis-Marshall|33.368331|-111.714382|['MO']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|df5276f87d611f38a92c84341be15fe4|2021-01-05|01:33:32|1609810412|gas_transport|48.70|0|Curtis and Sons|33.210731|-112.016885|['WY', 'KS', 'RI', 'NV']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|0499cc6d9b985fa006c15c69de1f9d45|2021-01-27|13:51:46|1611755506|entertainment|40.17|0|Conway-Allen|32.115913|-112.234851|['VA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|698ba419fd62a23cf550ea85480535c8|2021-01-03|16:07:43|1609690063|home|30.84|0|Boyer Inc|33.165509|-110.902652|['MN', 'OK', 'AZ', 'NJ']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|bfb2b2733ee91c0a52f31a61356a2323|2021-01-21|02:57:54|1611197874|gas_transport|49.15|0|Cantu PLC|32.246100|-110.993339|['VA', 'MI', 'HI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|4b04aa7f66dc0425547e19cc3ab468d8|2021-01-10|13:10:21|1610284221|kids_pets|23.95|0|Nguyen, Santiago and Spencer|31.857749|-110.839448|['CA', 'WY']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|d89cad0de2c654faefd57265ba05f44a|2021-01-17|13:11:32|1610889092|shopping_net|4.33|0|Bailey-Johnson|32.805806|-112.332703|['MN', 'KS']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|fe9e2b9f34185609f44cec74ab752ea7|2021-01-19|15:44:19|1611071059|food_dining|9.69|0|House-Silva|33.047717|-112.330198|['VT', 'LA', 'HI', 'NM']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|c253f4bf4f16452beb0f859de22edd5f|2021-01-28|23:39:05|1611877145|shopping_net|5.89|0|Norris and Sons|31.726872|-111.232225|['NH', 'NH']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|606196a85262acdd34c1783ca191bdbd|2021-01-02|03:52:37|1609559557|misc_net|37.66|0|Smith-Summers|32.544047|-112.094867|['ME', 'HI', 'RI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|338673cf9eb8a556c733c3dff7e7cfaa|2021-01-24|20:07:28|1611518848|food_dining|2.96|0|Reid and Sons|33.369086|-110.458234|['IL', 'MI', 'NH', 'MD']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|ccc0aadbf23b5f37af208a9441b6e2af|2021-01-24|10:47:09|1611485229|grocery_pos|93.73|0|Mills, Flores and Green|32.530211|-110.916381|['IL', 'OR', 'OR', 'VT']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|3339fd0a37aa9099711f0f68716c08d2|2021-01-02|20:02:03|1609617723|personal_care|29.35|0|Arnold-Miller|33.350079|-110.471510|['RI', 'NY']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|0504c30aaa0024c89b86d8de4afd8f8b|2021-01-27|19:24:24|1611775464|shopping_pos|3.85|0|Lewis-Moore|32.411171|-111.973465|['MI', 'AR', 'NE', 'OH']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|cce0568dae522bf089d678010063b9cf|2021-01-01|22:28:22|1609540102|entertainment|135.87|0|Hart-Rivera|32.357948|-111.892180|['IL', 'CA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|5ed7e62261b057cd087ebd8dac830ccf|2021-01-30|06:51:53|1611989513|grocery_pos|96.43|0|Daniels, Scott and Hawkins|33.239685|-110.509001|['WY']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|47263fb4fb6c31103bdf5a848c54e978|2021-01-30|22:38:05|1612046285|shopping_net|7.97|0|Norris and Sons|32.634461|-112.005832|['AR', 'AR', 'AK']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|696cd068d2953888970cf84c27b96742|2021-01-16|10:58:59|1610794739|gas_transport|57.16|0|Nelson, Rivera and Moreno|32.191154|-110.632828|['NE']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|9788a7edcdcac0cf1714414d8f467be4|2021-01-16|10:38:45|1610793525|grocery_pos|105.28|0|Young-Mcdonald|31.790542|-111.530990|['SD', 'AZ', 'NM', 'OK']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|6323d02f843481ce95ae3df9fe92b18f|2021-01-16|21:45:41|1610833541|travel|1.66|0|Chapman, Vaughn and Reed|31.822391|-112.080521|['RI', 'LA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|862625ed57556053ef6af70943acec1e|2021-01-02|04:43:37|1609562617|gas_transport|84.09|0|Mills, Gould and Gonzalez|32.108894|-112.334113|['OK', 'VA', 'LA', 'TX']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|9751df6f35db94b7862c2318f31827dd|2021-01-07|14:37:34|1610030254|shopping_pos|4.25|0|Farmer Ltd|31.924000|-111.034770|['NE', 'ME']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|f2a2869d3d0b09c834b821293b0ec43d|2021-01-17|11:13:38|1610882018|gas_transport|65.75|0|Park, Steele and Gonzales|31.737242|-111.778660|['MS', 'KS', 'OR', 'MI']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|3157db514bb47db93bdff55f7efc33c4|2021-01-27|13:27:09|1611754029|food_dining|20.92|0|Anderson Inc|32.388635|-112.179678|['MS', 'CA']|in_store
250-97-0036|2644625339748214|Angela|Williams|F|0018 Williams Branch|Red Rock|AZ|85145|32.58|-111.341|2106|Insurance broker|1989-05-14|934384811883|adults_2550_female_rural.json|a8977f330d7fe4b5621254472ec9a208|2021-01-03|10:52:38|1609671158|grocery_pos|80.03|0|Kennedy-Davis|31.718931|-111.226363|['MA', 'VT', 'TN']|in_store
